Admin_Unit_Code,Sub_Unit_Code,Site_Name,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,NPSTaxonCode,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt
ANTI,NA,ANTI 1,ANTI-0072,Forest,2018,06/26/2018,12/30/1899 06:12:00,12/30/1899 06:22:00,Kimberly Serno,2,2.5 - 5 min,Calling,<= 50 Meters,FALSE,,Great Crested Flycatcher,Myiarchus crinitus,178309,85791,GCFL,FALSE,FALSE,17.8999996185303,71.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
ANTI,NA,ANTI 1,ANTI-0072,Forest,2018,06/26/2018,12/30/1899 06:12:00,12/30/1899 06:22:00,Kimberly Serno,2,5 - 7.5 min,Calling,<= 50 Meters,FALSE,,Common Grackle,Quiscalus quiscula,179104,94206,COGR,FALSE,FALSE,17.8999996185303,71.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
ANTI,NA,ANTI 1,ANTI-0072,Forest,2018,06/26/2018,12/30/1899 06:12:00,12/30/1899 06:22:00,Kimberly Serno,2,0-2.5 min,Calling,50 - 100 Meters,FALSE,,Downy Woodpecker,Picoides pubescens,178259,84936,DOWO,FALSE,TRUE,17.8999996185303,71.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI,NA,ANTI 1,ANTI-0072,Forest,2018,06/26/2018,12/30/1899 06:12:00,12/30/1899 06:22:00,Kimberly Serno,2,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,17.8999996185303,71.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
ANTI,NA,ANTI 1,ANTI-0072,Forest,2018,06/26/2018,12/30/1899 06:12:00,12/30/1899 06:22:00,Kimberly Serno,2,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,,Blue Jay,Cyanocitta cristata,179680,86252,BLJA,FALSE,FALSE,17.8999996185303,71.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI,NA,ANTI 1,ANTI-0052,Forest,2018,06/26/2018,12/30/1899 05:31:00,12/30/1899 05:41:00,Kimberly Serno,2,2.5 - 5 min,Calling,<= 50 Meters,FALSE,,Red-bellied Woodpecker,Melanerpes carolinus,178195,84865,RBWO,FALSE,FALSE,21.7000007629395,58.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE
ANTI,NA,ANTI 1,ANTI-0052,Forest,2018,06/26/2018,12/30/1899 05:31:00,12/30/1899 05:41:00,Kimberly Serno,2,7.5 - 10 min,Calling,50 - 100 Meters,FALSE,,Great Crested Flycatcher,Myiarchus crinitus,178309,85791,GCFL,FALSE,FALSE,21.7000007629395,58.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,FALSE
ANTI,NA,ANTI 1,ANTI-0052,Forest,2018,06/26/2018,12/30/1899 05:31:00,12/30/1899 05:41:00,Kimberly Serno,2,7.5 - 10 min,Singing,<= 50 Meters,FALSE,Undetermined,Scarlet Tanager,Piranga olivacea,179883,88071,SCTA,FALSE,TRUE,21.7000007629395,58.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,FALSE
ANTI,NA,ANTI 1,ANTI-0052,Forest,2018,06/26/2018,12/30/1899 05:31:00,12/30/1899 05:41:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Yellow-throated Vireo,Vireo flavifrons,179009,93573,YTVI,FALSE,TRUE,21.7000007629395,58.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE
ANTI,NA,ANTI 1,ANTI-0052,Forest,2018,06/26/2018,12/30/1899 05:31:00,12/30/1899 05:41:00,Kimberly Serno,2,0-2.5 min,Calling,<= 50 Meters,FALSE,,American Crow,Corvus brachyrhynchos,179731,87106,AMCR,FALSE,FALSE,21.7000007629395,58.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE
ANTI,NA,ANTI 1,ANTI-0052,Forest,2018,06/26/2018,12/30/1899 05:31:00,12/30/1899 05:41:00,Kimberly Serno,2,0-2.5 min,Calling,50 - 100 Meters,FALSE,,American Crow,Corvus brachyrhynchos,179731,87106,AMCR,FALSE,FALSE,21.7000007629395,58.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE
ANTI,NA,ANTI 1,ANTI-0052,Forest,2018,06/26/2018,12/30/1899 05:31:00,12/30/1899 05:41:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,21.7000007629395,58.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE
ANTI,NA,ANTI 1,ANTI-0052,Forest,2018,06/26/2018,12/30/1899 05:31:00,12/30/1899 05:41:00,Kimberly Serno,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,21.7000007629395,58.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,FALSE
ANTI,NA,ANTI 1,ANTI-0052,Forest,2018,06/26/2018,12/30/1899 05:31:00,12/30/1899 05:41:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,21.7000007629395,58.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE
ANTI,NA,ANTI 1,ANTI-0052,Forest,2018,06/26/2018,12/30/1899 05:31:00,12/30/1899 05:41:00,Kimberly Serno,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,21.7000007629395,58.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,FALSE
ANTI,NA,ANTI 1,ANTI-0052,Forest,2018,06/26/2018,12/30/1899 05:31:00,12/30/1899 05:41:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,21.7000007629395,58.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE
ANTI,NA,ANTI 1,ANTI-0052,Forest,2018,06/26/2018,12/30/1899 05:31:00,12/30/1899 05:41:00,Kimberly Serno,2,2.5 - 5 min,Singing,<= 50 Meters,FALSE,,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,21.7000007629395,58.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE
ANTI,NA,ANTI 1,ANTI-0052,Forest,2018,06/26/2018,12/30/1899 05:31:00,12/30/1899 05:41:00,Kimberly Serno,2,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,21.7000007629395,58.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,FALSE
ANTI,NA,ANTI 1,ANTI-0052,Forest,2018,06/26/2018,12/30/1899 05:31:00,12/30/1899 05:41:00,Kimberly Serno,2,2.5 - 5 min,Calling,<= 50 Meters,FALSE,,White-breasted Nuthatch,Sitta carolinensis,178775,90935,WBNU,FALSE,FALSE,21.7000007629395,58.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,FALSE
ANTI,NA,ANTI 1,ANTI-0052,Forest,2018,06/26/2018,12/30/1899 05:31:00,12/30/1899 05:41:00,Kimberly Serno,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Wood Thrush,Hylocichla mustelina,179777,87156,WOTH,TRUE,TRUE,21.7000007629395,58.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,FALSE
ANTI,NA,ANTI 1,ANTI-0052,Forest,2018,06/26/2018,12/30/1899 05:31:00,12/30/1899 05:41:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,21.7000007629395,58.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0190,Forest,2018,06/26/2018,12/30/1899 08:14:00,12/30/1899 08:24:00,Elizabeth Oswald,2,0-2.5 min,Calling,50 - 100 Meters,FALSE,,White-breasted Nuthatch,Sitta carolinensis,178775,90935,WBNU,FALSE,FALSE,21.2999992370605,69.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0190,Forest,2018,06/26/2018,12/30/1899 08:14:00,12/30/1899 08:24:00,Elizabeth Oswald,2,0-2.5 min,Calling,<= 50 Meters,FALSE,,Unidentified Chickadee,Poecile,553526,263793,UNCH,FALSE,FALSE,21.2999992370605,69.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0190,Forest,2018,06/26/2018,12/30/1899 08:14:00,12/30/1899 08:24:00,Elizabeth Oswald,2,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,,Eastern Bluebird,Sialia sialis,179801,87184,EABL,FALSE,FALSE,21.2999992370605,69.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0190,Forest,2018,06/26/2018,12/30/1899 08:14:00,12/30/1899 08:24:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Chipping Sparrow,Spizella passerina,179435,84781,CHSP,FALSE,FALSE,21.2999992370605,69.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0190,Forest,2018,06/26/2018,12/30/1899 08:14:00,12/30/1899 08:24:00,Elizabeth Oswald,2,2.5 - 5 min,Calling,<= 50 Meters,FALSE,,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,21.2999992370605,69.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0190,Forest,2018,06/26/2018,12/30/1899 08:14:00,12/30/1899 08:24:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,21.2999992370605,69.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0190,Forest,2018,06/26/2018,12/30/1899 08:14:00,12/30/1899 08:24:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,,Mourning Dove,Zenaida macroura,177125,82737,MODO,FALSE,FALSE,21.2999992370605,69.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0190,Forest,2018,06/26/2018,12/30/1899 08:14:00,12/30/1899 08:24:00,Elizabeth Oswald,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,21.2999992370605,69.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0190,Forest,2018,06/26/2018,12/30/1899 08:14:00,12/30/1899 08:24:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,21.2999992370605,69.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0190,Forest,2018,06/26/2018,12/30/1899 08:14:00,12/30/1899 08:24:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Grasshopper Sparrow,Ammodramus savannarum,179333,83867,GRSP,FALSE,FALSE,21.2999992370605,69.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0190,Forest,2018,06/26/2018,12/30/1899 08:14:00,12/30/1899 08:24:00,Elizabeth Oswald,2,0-2.5 min,Calling,<= 50 Meters,FALSE,,Eastern Kingbird,Tyrannus tyrannus,178279,85757,EAKI,FALSE,FALSE,21.2999992370605,69.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0194,Forest,2018,06/26/2018,12/30/1899 10:31:00,12/30/1899 10:41:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,FALSE,TRUE,25.1000003814697,67.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0194,Forest,2018,06/26/2018,12/30/1899 10:31:00,12/30/1899 10:41:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Wood Thrush,Hylocichla mustelina,179777,87156,WOTH,TRUE,TRUE,25.1000003814697,67.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0194,Forest,2018,06/26/2018,12/30/1899 10:31:00,12/30/1899 10:41:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,25.1000003814697,67.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0194,Forest,2018,06/26/2018,12/30/1899 10:31:00,12/30/1899 10:41:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Parula,Setophaga americana,950033,890949,NOPA,FALSE,FALSE,25.1000003814697,67.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0194,Forest,2018,06/26/2018,12/30/1899 10:31:00,12/30/1899 10:41:00,Elizabeth Oswald,2,0-2.5 min,Calling,<= 50 Meters,FALSE,,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,25.1000003814697,67.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0194,Forest,2018,06/26/2018,12/30/1899 10:31:00,12/30/1899 10:41:00,Elizabeth Oswald,2,7.5 - 10 min,Singing,<= 50 Meters,FALSE,Undetermined,Brown-headed Cowbird,Molothrus ater,179112,94215,BHCO,FALSE,FALSE,25.1000003814697,67.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0194,Forest,2018,06/26/2018,12/30/1899 10:31:00,12/30/1899 10:41:00,Elizabeth Oswald,2,2.5 - 5 min,Calling,<= 50 Meters,FALSE,,American Goldfinch,Spinus tristis,179236,95300,AMGO,FALSE,FALSE,25.1000003814697,67.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0194,Forest,2018,06/26/2018,12/30/1899 10:31:00,12/30/1899 10:41:00,Elizabeth Oswald,2,0-2.5 min,Calling,<= 50 Meters,FALSE,,Blue-gray Gnatcatcher,Polioptila caerulea,179853,88038,BGGN,FALSE,FALSE,25.1000003814697,67.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0200,Forest,2018,06/26/2018,12/30/1899 07:27:00,12/30/1899 07:37:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,15.5,89.8000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0200,Forest,2018,06/26/2018,12/30/1899 07:27:00,12/30/1899 07:37:00,Elizabeth Oswald,2,2.5 - 5 min,Calling,<= 50 Meters,FALSE,,American Crow,Corvus brachyrhynchos,179731,87106,AMCR,FALSE,FALSE,15.5,89.8000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0200,Forest,2018,06/26/2018,12/30/1899 07:27:00,12/30/1899 07:37:00,Elizabeth Oswald,2,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,FALSE,TRUE,15.5,89.8000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0200,Forest,2018,06/26/2018,12/30/1899 07:27:00,12/30/1899 07:37:00,Elizabeth Oswald,2,0-2.5 min,Calling,50 - 100 Meters,FALSE,,Blue-gray Gnatcatcher,Polioptila caerulea,179853,88038,BGGN,FALSE,FALSE,15.5,89.8000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0200,Forest,2018,06/26/2018,12/30/1899 07:27:00,12/30/1899 07:37:00,Elizabeth Oswald,2,2.5 - 5 min,Singing,<= 50 Meters,FALSE,,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,15.5,89.8000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0200,Forest,2018,06/26/2018,12/30/1899 07:27:00,12/30/1899 07:37:00,Elizabeth Oswald,2,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Chipping Sparrow,Spizella passerina,179435,84781,CHSP,FALSE,FALSE,15.5,89.8000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0200,Forest,2018,06/26/2018,12/30/1899 07:27:00,12/30/1899 07:37:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,,Downy Woodpecker,Picoides pubescens,178259,84936,DOWO,FALSE,TRUE,15.5,89.8000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0200,Forest,2018,06/26/2018,12/30/1899 07:27:00,12/30/1899 07:37:00,Elizabeth Oswald,2,5 - 7.5 min,Singing,<= 50 Meters,FALSE,,Downy Woodpecker,Picoides pubescens,178259,84936,DOWO,FALSE,TRUE,15.5,89.8000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0200,Forest,2018,06/26/2018,12/30/1899 07:27:00,12/30/1899 07:37:00,Elizabeth Oswald,2,0-2.5 min,Calling,<= 50 Meters,FALSE,,Eastern Towhee,Pipilo erythrophthalmus,179276,83803,EATO,FALSE,TRUE,15.5,89.8000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0200,Forest,2018,06/26/2018,12/30/1899 07:27:00,12/30/1899 07:37:00,Elizabeth Oswald,2,7.5 - 10 min,Calling,50 - 100 Meters,FALSE,,American Goldfinch,Spinus tristis,179236,95300,AMGO,FALSE,FALSE,15.5,89.8000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0200,Forest,2018,06/26/2018,12/30/1899 07:27:00,12/30/1899 07:37:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,15.5,89.8000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0200,Forest,2018,06/26/2018,12/30/1899 07:27:00,12/30/1899 07:37:00,Elizabeth Oswald,2,0-2.5 min,Calling,<= 50 Meters,FALSE,,White-breasted Nuthatch,Sitta carolinensis,178775,90935,WBNU,FALSE,FALSE,15.5,89.8000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0200,Forest,2018,06/26/2018,12/30/1899 07:27:00,12/30/1899 07:37:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,15.5,89.8000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0206,Forest,2018,06/26/2018,12/30/1899 07:11:00,12/30/1899 07:21:00,Elizabeth Oswald,2,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,15.6000003814697,89.4000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0206,Forest,2018,06/26/2018,12/30/1899 07:11:00,12/30/1899 07:21:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Towhee,Pipilo erythrophthalmus,179276,83803,EATO,FALSE,TRUE,15.6000003814697,89.4000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0206,Forest,2018,06/26/2018,12/30/1899 07:11:00,12/30/1899 07:21:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,15.6000003814697,89.4000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0206,Forest,2018,06/26/2018,12/30/1899 07:11:00,12/30/1899 07:21:00,Elizabeth Oswald,2,0-2.5 min,Calling,50 - 100 Meters,FALSE,,Unidentified Chickadee,Poecile,553526,263793,UNCH,FALSE,FALSE,15.6000003814697,89.4000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0206,Forest,2018,06/26/2018,12/30/1899 07:11:00,12/30/1899 07:21:00,Elizabeth Oswald,2,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,,Red-bellied Woodpecker,Melanerpes carolinus,178195,84865,RBWO,FALSE,FALSE,15.6000003814697,89.4000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0206,Forest,2018,06/26/2018,12/30/1899 07:11:00,12/30/1899 07:21:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,15.6000003814697,89.4000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0206,Forest,2018,06/26/2018,12/30/1899 07:11:00,12/30/1899 07:21:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Wood Thrush,Hylocichla mustelina,179777,87156,WOTH,TRUE,TRUE,15.6000003814697,89.4000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0206,Forest,2018,06/26/2018,12/30/1899 07:11:00,12/30/1899 07:21:00,Elizabeth Oswald,2,2.5 - 5 min,Calling,<= 50 Meters,FALSE,,Yellow-billed Cuckoo,Coccyzus americanus,177831,89102,YBCU,FALSE,FALSE,15.6000003814697,89.4000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0206,Forest,2018,06/26/2018,12/30/1899 07:11:00,12/30/1899 07:21:00,Elizabeth Oswald,2,0-2.5 min,Calling,50 - 100 Meters,FALSE,,American Crow,Corvus brachyrhynchos,179731,87106,AMCR,FALSE,FALSE,15.6000003814697,89.4000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0206,Forest,2018,06/26/2018,12/30/1899 07:11:00,12/30/1899 07:21:00,Elizabeth Oswald,2,2.5 - 5 min,Calling,<= 50 Meters,FALSE,,American Goldfinch,Spinus tristis,179236,95300,AMGO,FALSE,FALSE,15.6000003814697,89.4000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0206,Forest,2018,06/26/2018,12/30/1899 07:11:00,12/30/1899 07:21:00,Elizabeth Oswald,2,0-2.5 min,Calling,50 - 100 Meters,FALSE,,Blue-gray Gnatcatcher,Polioptila caerulea,179853,88038,BGGN,FALSE,FALSE,15.6000003814697,89.4000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0206,Forest,2018,06/26/2018,12/30/1899 07:11:00,12/30/1899 07:21:00,Elizabeth Oswald,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,15.6000003814697,89.4000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0206,Forest,2018,06/26/2018,12/30/1899 07:11:00,12/30/1899 07:21:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,,Downy Woodpecker,Picoides pubescens,178259,84936,DOWO,FALSE,TRUE,15.6000003814697,89.4000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0206,Forest,2018,06/26/2018,12/30/1899 07:11:00,12/30/1899 07:21:00,Elizabeth Oswald,2,0-2.5 min,Singing,<= 50 Meters,FALSE,,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,FALSE,TRUE,15.6000003814697,89.4000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2018,06/26/2018,12/30/1899 06:55:00,12/30/1899 07:55:00,Elizabeth Oswald,2,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,,Scarlet Tanager,Piranga olivacea,179883,88071,SCTA,FALSE,TRUE,15.3999996185303,91.8000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
